SEX,SEX_MAP,EMOT,/content/drive/MyDrive/project_gender_sterotype_persian,id,SIT,SIT_Persian
2,female,2,fear,1237,"One evening, while going to meet a friend of mine, I had to cross a meadow by a dark road.  There were bushes on the other side of the road.  The weather was damp and a bit foggy.  I heard steps behind me and kept speeding up my steps all the time.",یک شب هنگام رفتن به دیدار دوستم، مجبور بودم از یک جاده تاریک از میان یک چمنزار عبور کنم. در آن سوی جاده بوته‌های زیادی وجود داشت. هوا مرطوب و کمی مه‌آلود بود. پشت سرم صدای قدم‌هایی شنیدم و همه‌وقت سرعت قدم‌هایم را بیشتر می‌کردم.
2,female,3,anger,1520,My feelings towards would-be in-laws for their participation in recent broken relationship.,نسبت به شرکت کنندگان در روابط شکسته شدن اخیر، احساسات من نسبت به آینده خویشاوندان است.
2,female,3,anger,1251,"Without my permission, my son had made popcorn after coming back from school.  The consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ?",بدون اجازه من، پسرم بعد از بازگشت از مدرسه، پاپکورن درست کرده بود. پیامدهای آن یک کتری خراب و آشفتگی در آشپزخانه بود، اما چه اتفاقی می‌توانست با روغن داغ بیفتد؟
2,female,2,fear,5940,"I was coming home from a relative's place and it was about 9.30/10 P.M.  I felt slightly apprehensive when I got off the bus and started walking towards my place.  I was confident that nothing would happen to me, yet there was this slight feeling of fear.",من از خانه فامیلی در حال بازگشت به خانه بودم و ساعت حدود ۹:۳۰/۱۰ عصر بود. وقتی از اتوبوس پیاده شدم و به سمت خانه راه افتادم، کمی نگران بودم. مطمئن بودم که هیچ اتفاقی برایم نخواهد افتاد، اما همچنان احساس ترس داشتم.
2,female,5,disgust,3111,"Many times, when my father used to come home drunk and maltreated physically me and my mother.",بارها، هنگامی که پدرم مست به خانه می‌آمد و به صورت فیزیکی به من و مادرم آزار می‌رساند.
1,male,6,shame,7115,Saw on TV China not winning more gold medals in the Asian Olympics.,شنیدم از تلویزیون که چین در المپیک آسیایی مدال طلای بیشتری کسب نکرد.
1,male,4,sadness,7029,Death of General Ye Jianying.,مرگ ژنرال ییه جیان‌یینگ.
1,male,6,shame,3442,Being caught by parents in a compromising situation with girlfriend.,پیدا شدن در موقعیتی حساس با دوست دختر در برابر والدین.
2,female,1,joy,4703,"When a girl I wanted very much, said yes and fell in love with  me.",وقتی دختری که بسیار دوست داشتم، بله گفت و عاشق من شد.
2,female,2,fear,7311,"One day a fierce looking man came to our house  and said that my father should apologize to him, however I was alone at home.",یک روز مردی که به نظر می‌رسید خشن است به خانه‌ی ما آمد و گفت که پدرم باید از او عذرخواهی کند، اما من تنها در خانه بودم.
1,male,2,fear,808,Was threatened with a knife ... in the military by soldiers form another unit. The reason was girls.,تهدید به چاقو در نیروهای نظامی توسط سربازان واحد دیگر. دلیل آن دختران بود.
1,male,6,shame,4277,The girl with whom I was going around had been forbidden to be alone with me in the house.  We paid no attention to this prohibition but one day her parents appeared and I jumped out of the window.  They saw me.,دختری که با او رفت‌وآمد می‌کردم، به او اجازه داده نشده بود که تنها با من در خانه باشد. ما به این ممنوعیت توجه نکردیم اما یک روز والدین او ظاهر شدند و من از پنجره بیرون پریدم. آنها مرا دیدند.
2,female,4,sadness,2198,"A very close friend from Victoria visited me over the holidays. Having enjoyed his company immensely over 10 short days, I was overwhelmed by sadness when he left to return to Victoria.",یک دوست بسیار نزدیک از ویکتوریا در طول تعطیلات به دیدن من آمد. پس از لذت بردن بسیار از همراهی او در طول ۱۰ روز کوتاه، هنگام رفتن او به ویکتوریا، غرق در غم و اندوه شدم.
2,female,1,joy,2941,After 10 days of hard work and having suffered many changes I passed my last exam.,پس از 10 روز کار سخت و تحمل تغییرات زیاد، امتحان آخرم را پشت سر گذاشتم.
1,male,7,guilt,2623,I couldn't fulfill a promise.,نتوانستم قولی را عملی کنم.
1,male,2,fear,1957,As a child (i.e. 5-7) hiking in reasonably rugged bush and becoming lost for a duration of 5-7 hours.,به عنوان یک کودک (یعنی 5-7 ساله) در بوته‌های نسبتاً خشن قدم زدن و به مدت 5-7 ساعت گم شدن.
2,female,2,fear,1560,When I crashed my car.,وقتی که ماشینم را تصادف کردم.
1,male,3,anger,5472,I was called racial slurs behind my back.,به پشت سرم با اصطلاحات نژادپرستانه خطاب می‌شدم.
1,male,4,sadness,5220,When my girlfriend was afraid and anxious the day before taking her exam.,وقتی که دوستدخترم قبل از آزمون خود، ترسیده و نگران بود.
1,male,1,joy,5470,Finished a difficult midterm.,پایان یافتن امتحان میان ترم دشوار.
2,female,6,shame,3759,A much older man took advantage of me during my childhood (four to eight years of age).,"به زبان فارسی:

مردی بسیار مسن از من در دوران کودکی (چهار تا هشت سالگی) سوءاستفاده کرد."
